Time[s],Electron Density [m^-3],Argon Density [m^-3],AR4SM,AR4SR,AR4SPM,AR4SPR,AR4P,AR4D,AR+,AR2*,AR2+
9.79566948444699e-07,672474136576.0,2.3965608548912595e+19,1.8791865841194522e-07,1.5105187003428e-06,1.5939083652938282e-07,1.491138959863747e-06,2.8962060127923905e-07,3.4088671441168117e-07,1.7241205569007434e-05,9.214750775754511e-07,2.589549694675952e-06
9.930685109793558e-07,666329612288.0,2.3965579961610273e+19,1.7663104756593387e-07,1.5053475408421946e-06,1.5776561212987874e-07,1.4862901025480824e-06,2.843532058705023e-07,3.360076732406015e-07,1.69960821949644e-05,9.23112736472831e-07,2.552749720052816e-06
1.0067547009384723e-06,660170080256.0,2.396555137430795e+19,1.7283340980611686e-07,1.5001710380602162e-06,1.5609346348810504e-07,1.481443973716523e-06,2.792928910366755e-07,3.175340452798992e-07,1.6751089788158424e-05,9.143091119767632e-07,2.5159690721920924e-06
1.0206282468061545e-06,653996916736.0,2.3965520587982373e+19,0.0,1.4945218254069914e-06,1.539718681442537e-07,1.476208922213118e-06,2.742308424785733e-07,3.1213625106829573e-07,1.6506281099282205e-05,7.694555961279548e-07,2.4792159365460975e-06
1.0346915360059938e-06,647811629056.0,2.396549200068005e+19,1.3723254710384938e-07,1.4897649407430436e-06,1.5258665087003465e-07,1.4717164731337109e-06,2.6923737550532683e-07,3.0771562364861893e-07,1.626170524104964e-05,8.521316203768948e-07,2.4424975890724454e-06
1.0489471833352582e-06,641615659008.0,2.3965461214354473e+19,1.6090140775304462e-07,1.484829112996522e-06,1.5100411587809506e-07,1.467076685912616e-06,2.6428736532579933e-07,3.2532133786844497e-07,1.601741860213224e-05,8.699897193764627e-07,2.4058219878497766e-06
1.0633979172780528e-06,635410448384.0,2.3965430428028895e+19,1.629806547498447e-07,1.356888105874532e-06,1.4924137303751197e-07,1.5030100257718004e-06,2.594496777419409e-07,2.687256994704512e-07,1.5773468476254493e-05,8.062890515248e-07,2.369196636209381e-06
1.0780463526316453e-06,629197504512.0,2.396539964170332e+19,1.6229273569479122e-07,1.4539466519636337e-06,1.477012290251878e-07,1.464746446799836e-06,2.546653661283927e-07,2.9718052019234165e-07,1.552990943309851e-05,8.515559102306726e-07,2.3326299469772493e-06
1.0928951041933033e-06,622978465792.0,2.396536885537774e+19,1.4716397345182489e-07,1.4662282410426997e-06,1.4573593887234892e-07,1.4540736401613683e-06,2.499461686511495e-07,2.976824191591732e-07,1.5286794223356992e-05,7.677624012103479e-07,2.296129423484672e-06
1.1079471278208075e-06,616754774016.0,2.396533806905216e+19,1.5646843110062036e-07,1.4644996326751425e-06,1.4424834660076158e-07,1.448741272724874e-06,2.452982528211578e-07,2.5889835342240985e-07,1.5044178326206747e-05,8.098927537503188e-07,2.25970347855764e-06
1.1232050383114256e-06,610528067584.0,2.396530508370333e+19,1.5643185236058346e-07,1.460254338780942e-06,1.426501086143617e-07,1.4441533267017803e-06,2.407198564924329e-07,2.533701035645209e-07,1.4802113582845776e-05,8.128774311444431e-07,2.223359842901118e-06
1.1386716778361006e-06,604299853824.0,2.3965272098354495e+19,1.5489048621475376e-07,1.4556717360392213e-06,1.4107060053447642e-07,1.439760126231704e-06,2.362118607379671e-07,2.512944661248185e-07,1.456065547245089e-05,8.189263098756783e-07,2.1871069293410983e-06
1.1543500022526132e-06,598071705600.0,2.3965239113005662e+19,1.5303305644920329e-07,1.4510001165035646e-06,1.3941863130639834e-07,1.4353563528857194e-06,2.3177450714229053e-07,2.542249717407685e-07,1.4319857655209487e-05,8.05768820555386e-07,2.1509529233298963e-06
1.1702427400450688e-06,591845326848.0,2.396520612765683e+19,1.5108912521100137e-07,1.4463161051025963e-06,1.3771571616416622e-07,1.430957468073757e-06,2.2740785254882215e-07,2.163988312986476e-07,1.4079776519793086e-05,7.807758493072471e-07,2.114906010319828e-06
1.186352847071248e-06,585622224896.0,2.3965173142307996e+19,1.4924134461580254e-07,1.4417778402275871e-06,1.3611071381092188e-07,1.426695575901249e-06,2.2311176905986943e-07,2.178188367452094e-07,1.3840464816894382e-05,7.771585046612018e-07,2.078974603136885e-06
1.2026833928757696e-06,579404103680.0,2.3965137957935907e+19,1.4675850934509074e-07,1.433905936210067e-06,1.3425737677152938e-07,1.4204329090716783e-06,1.990013771546728e-07,2.4303233203681884e-07,1.3601980754174292e-05,7.99912186266738e-07,2.0431666598597076e-06
1.219237447003252e-06,573192470528.0,2.396510277356382e+19,1.4542247583904103e-07,1.4316771057565347e-06,1.3287687750107582e-07,1.4173896261127084e-06,2.1401403671461594e-07,2.5325257979602616e-07,1.336437799182022e-05,7.879975782998372e-07,2.0074908206879627e-06
1.2360179653114756e-06,566989029376.0,2.396506758919173e+19,1.439577062001263e-07,1.4284252074503456e-06,1.3144462229774945e-07,1.4141843394099851e-06,2.1062251676085003e-07,2.2409955136026843e-07,1.3127712918503676e-05,7.91909542385838e-07,1.9719554984476417e-06
1.2530280173450592e-06,560795353088.0,2.396503240481964e+19,1.420958000153405e-07,1.4242872339309542e-06,1.2988955688797432e-07,1.4102739669397124e-06,2.0663259192588157e-07,2.321147576367366e-07,1.2892041013401467e-05,7.881042165536201e-07,1.936568651217385e-06
1.270270786335459e-06,554613014528.0,2.3964995021424296e+19,1.4028738348770278e-07,1.420079001945851e-06,1.2831623052989016e-07,1.4062471791476128e-06,2.0268963396574693e-07,2.2513793851430822e-07,1.2657418665185103e-05,7.81544031269732e-07,1.9013391465705352e-06
1.2877494555141311e-06,548443684864.0,2.3964959837052207e+19,2.1699408137010326e-07,1.4158168823996675e-06,1.267125213644249e-07,1.4023039511812383e-06,1.988153428555961e-07,1.437506824686352e-07,1.24239022625261e-05,7.729117896815296e-07,1.866275169959408e-06
1.3054672081125318e-06,542288936960.0,2.3964922453656863e+19,1.4631675071541397e-07,1.4116723150436885e-06,1.2516954939201241e-07,1.3984023325974704e-06,1.9501125336773842e-07,2.133871817022737e-07,1.2191544556117153e-05,7.676379141230428e-07,1.8313850205231576e-06
1.323427341048955e-06,536150376448.0,2.396488507026152e+19,9.73271809812104e-08,1.407272520737024e-06,1.236230104950664e-07,1.3939784366812091e-06,1.9360173553195636e-07,2.458725418819086e-07,1.1960404663113875e-05,7.658269964849751e-07,1.7966771110877744e-06
1.3416332649285323e-06,530029543424.0,2.396484548784292e+19,1.384457419817409e-07,1.403588953508006e-06,1.2210290378789068e-07,1.390761667607876e-06,1.8768508880384618e-07,2.1001721961511066e-07,1.1730536243703682e-05,7.555945558124223e-07,1.7621598544792505e-06
1.3600882766695577e-06,523928010752.0,2.3964808104447574e+19,1.3211730731654825e-07,1.3995722838444635e-06,1.2056119658154785e-07,1.387009092468361e-06,1.8401355816877185e-07,2.0457692073705402e-07,1.1501995686558075e-05,7.487441280318308e-07,1.7278414361499015e-06
1.3787957868771628e-06,517847318528.0,2.3964768522028974e+19,1.298129745919141e-07,1.395645085722208e-06,1.1904212016133897e-07,1.383312792313518e-06,1.804807965299915e-07,2.0365314412629234e-07,1.1274837561359163e-05,7.434148869833735e-07,1.6937302689257194e-06
1.3977592061564792e-06,511788974080.0,2.396472674058712e+19,1.2803866411559286e-07,1.391775299453002e-06,1.1752966599942739e-07,1.3796661733067594e-06,1.7701749754905904e-07,1.985194586495709e-07,1.1049117347283754e-05,7.372545383077522e-07,1.6598345382590196e-06
1.4169820587994764e-06,505754484736.0,2.396468715816852e+19,1.2282114880690642e-07,1.3879570133212835e-06,1.160267970590212e-07,1.376072191305866e-06,1.7362090432015978e-07,1.925151309478679e-07,1.0824889614013957e-05,7.261097607624835e-07,1.6261624296021182e-06
1.4364678690981236e-06,499745325056.0,2.3964645376726663e+19,1.2185341802251062e-07,1.3857976455255994e-06,1.1450609349594745e-07,1.371795633531292e-06,1.7029039156568618e-07,1.6544042580335375e-07,1.0602207112242468e-05,7.230612482089783e-07,1.5927220147204937e-06
1.456220275031228e-06,493762969600.0,2.3964603595284808e+19,1.905078335084909e-07,1.3806620700052008e-06,1.1303697533548986e-07,1.3689473234990146e-06,1.6702537664059494e-07,1.8321117067898743e-07,1.03811253211461e-05,7.253316880451167e-07,1.559521592753299e-06
1.4762429145775968e-06,487808761856.0,2.3964561813842952e+19,1.2820518691114557e-07,1.3768895996690844e-06,1.1159511359437603e-07,1.3656006103701657e-06,1.6382476530907297e-07,1.888859628706996e-07,1.0161696991417555e-05,7.166894988586138e-07,1.5265688944055e-06
1.4965395394028749e-06,481884143616.0,2.3964520032401097e+19,1.2038381669299272e-07,1.373274017169024e-06,1.1012770784191163e-07,1.3622126289192238e-06,1.6068820229975245e-07,1.672137273089902e-07,9.943973964254837e-06,7.068442187119217e-07,1.4938721051294124e-06
1.5171137874858689e-06,475990425600.0,2.3964476051935986e+19,1.181370095082457e-07,1.3697408576263117e-06,1.0868363631288959e-07,1.3588784213425242e-06,1.5761496285904286e-07,1.70518134723352e-07,9.728009899845347e-06,7.008882221271052e-07,1.4614388419431634e-06
1.5379695241790614e-06,470128951296.0,2.3964432071470875e+19,1.1647581033003009e-07,1.3662728406416136e-06,1.0725982235726407e-07,1.3556044677898171e-06,1.546040664379689e-07,1.7934581819645248e-07,9.513855729892384e-06,6.971271773181799e-07,1.429276949238556e-06
1.5591106148349354e-06,464300998656.0,2.3964388091005764e+19,1.1476988959202573e-07,1.3627428643303574e-06,1.0573161546290066e-07,1.3522652579922578e-06,1.5165525724114562e-07,2.0606979944659545e-07,9.301562386099247e-06,6.693250611533587e-07,1.3973941577205553e-06
1.5805409248059732e-06,458507780096.0,2.3964341911517397e+19,1.0998996202715718e-07,1.3594730035038085e-06,1.0442099096508173e-07,1.3491752497429843e-06,1.487663467969469e-07,1.8125221856735155e-07,9.091179890674539e-06,6.838789090579667e-07,1.3657978570336129e-06
1.602264433131495e-06,452750508032.0,2.396429573202903e+19,1.1620213058449737e-07,1.3561669902628637e-06,1.0303325836957813e-07,1.3460530681186356e-06,1.4593770458759536e-07,1.642537341695061e-07,8.882756446837448e-06,6.802221719226509e-07,1.3344954368221806e-06
1.6242851188508212e-06,447030329344.0,2.3964249552540664e+19,1.0998323318744953e-07,1.3529192983696705e-06,1.0166278485712611e-07,1.3429821592580993e-06,1.431682079555685e-07,1.7859825618415925e-07,8.676342986291274e-06,6.782826744711202e-07,1.3034944004175486e-06
1.6466070746901096e-06,441348325376.0,2.3964203373052297e+19,1.0892615875945921e-07,1.3513106296159094e-06,1.0045835097116652e-07,1.3408666745817754e-06,1.4548884053056102e-07,1.5825521870738157e-07,8.471984983771108e-06,6.724815193592804e-07,1.2728016827168176e-06
1.6692343933755185e-06,435705577472.0,2.3964154994540675e+19,1.0714193621197411e-07,1.3465713664118084e-06,9.890704433246357e-08,1.3369232192417255e-06,1.386478771792099e-07,1.2696550300006493e-07,8.269730642496143e-06,6.587914072042623e-07,1.2424243323039263e-06
1.6921712813200427e-06,430103134208.0,2.3964106616029053e+19,1.0566017039082001e-07,1.3434556649372098e-06,9.757649621633391e-08,1.3340253417482018e-06,1.3522300434942738e-07,1.419544446434884e-07,8.069623618212063e-06,6.599984772037715e-07,1.2123693977628136e-06
1.7154220586235167e-06,424541880320.0,2.396405823751743e+19,1.0418634133202433e-07,1.340394760518393e-06,9.625190955375729e-08,1.331131443293998e-06,1.3266208043205552e-07,1.4481435073321336e-07,7.87171029514866e-06,6.57368332213082e-07,1.1826433592432295e-06
1.7389908180120983e-06,419022798848.0,2.3964007659982553e+19,1.0271496364566701e-07,1.3373838783081735e-06,9.49259089111365e-08,1.3282799500302644e-06,1.3017346134347465e-07,1.3990894842663693e-07,7.676034329051618e-06,6.511365313599527e-07,1.1532529242685996e-06
1.762882106959296e-06,413546708992.0,2.3963957082447675e+19,1.0128020022648344e-07,1.32701825350523e-06,9.362103980947721e-08,1.3098930367050343e-06,1.2772650848091874e-07,1.434736844885265e-07,7.482636192435167e-06,6.458745929194265e-07,1.1242043456149986e-06
1.7871002455649432e-06,408114462720.0,2.39639065049128e+19,9.985608073748152e-08,1.3310499298313516e-06,9.234818065806394e-08,1.3217028254075558e-06,1.2535549842596086e-07,1.372728775095311e-07,7.291558631550288e-06,6.455712764363852e-07,1.0955038760585012e-06
1.8116496676157112e-06,402726748160.0,2.3963853728354664e+19,9.844935533465105e-08,1.3286573903315002e-06,9.106408782599829e-08,1.319974103353161e-06,1.2302460561386397e-07,1.3324739711606526e-07,7.10284075466916e-06,6.401456289495401e-07,1.0671574273146689e-06
1.8365350342719464e-06,397384351744.0,2.396380095179653e+19,9.69956630569868e-08,1.325840457866434e-06,8.975765553032033e-08,1.3173370234653705e-06,1.2074355026925332e-07,9.748902840556185e-08,6.9165216700639576e-06,6.248834552025074e-07,1.0391709110990632e-06
1.8617607793203208e-06,392087863296.0,2.39637481752384e+19,9.565040670622693e-08,1.3231220918896724e-06,8.854405564306944e-08,1.3147608797225985e-06,1.1851222581071853e-07,1.273102299137463e-07,6.732638212270103e-06,6.307809599093163e-07,1.0115498980667326e-06
1.8873316776080171e-06,386837905408.0,2.396369319965701e+19,9.442877768606195e-08,1.320472733823408e-06,8.736770951145445e-08,1.3122507880325427e-06,1.1632968011099365e-07,6.437792876567983e-08,6.551226306328317e-06,6.477592364717566e-07,9.842997314990498e-07
1.9132523902953835e-06,381635035136.0,2.396363822407562e+19,9.290732094768829e-08,1.3192758387958747e-06,8.626668090983003e-08,1.3085746104479767e-06,1.2122519876811566e-07,1.1562494250938474e-07,6.372320513037266e-06,6.295589400906465e-07,9.574256409905502e-07
1.939527692229603e-06,376479711232.0,2.396358324849423e+19,9.161115599454205e-08,1.3152464362065075e-06,8.489676872613927e-08,1.3071052080704249e-06,1.1261827381758849e-07,1.225081689426588e-07,6.1959531194588635e-06,6.214240215740575e-07,9.309326287620934e-07
1.966162471944699e-06,371372425216.0,2.3963526073889587e+19,9.029601244492368e-08,1.312574568146374e-06,8.368756709842273e-08,1.3047424545220565e-06,1.100803501685732e-07,1.1816310063750281e-07,6.022155957907671e-06,6.172138000692939e-07,9.048252991306073e-07
1.99316173166153e-06,366313504768.0,2.3963468899284943e+19,8.899611714241473e-08,1.3100358273732129e-06,8.25050108232972e-08,1.3023403653278365e-06,1.0806036954136289e-07,1.1723003012775737e-07,5.8509590417088475e-06,6.133226406745962e-07,8.791081995696004e-07
2.020530246227281e-06,361303277568.0,2.3963411724680294e+19,7.130451962211737e-08,1.3075504057269427e-06,8.133836360002533e-08,1.2999782939004945e-06,1.0610337142225037e-07,1.2622518852367648e-07,5.682390110450797e-06,6.093593469813642e-07,8.537855933354878e-07
2.0482734726101626e-06,356342104064.0,2.39633523510524e+19,8.553060126814671e-08,1.305104092352849e-06,8.018024999500996e-08,1.2976545349374646e-06,1.0418909823783908e-07,1.1162716617718617e-07,5.51647553947987e-06,6.055464609744378e-07,8.28861516311008e-07
2.0763959582836833e-06,351430115328.0,2.39632929774245e+19,8.26229396011513e-08,1.3027088243688922e-06,7.9045591405702e-08,1.2953782970726024e-06,1.0231623548406789e-07,1.1321811399511716e-07,5.353240794647718e-06,6.034450166225725e-07,8.043396064749687e-07
2.104903160216054e-06,346567573504.0,2.3963231404773343e+19,8.46205665538946e-08,1.2998707461520098e-06,7.791137335289022e-08,1.293218588216405e-06,1.0048365339798693e-07,1.0653181448105897e-07,5.1927090680692345e-06,5.992183673697583e-07,7.802233881193388e-07
2.133800535375485e-06,341754576896.0,2.3963169832122188e+19,8.275868879081827e-08,1.2980021892872171e-06,7.679525992898562e-08,1.2909224551549414e-06,9.869044248489445e-08,1.0471003264456159e-07,5.034901278122561e-06,5.952457513558329e-07,7.565161581624126e-07
2.163093313356512e-06,336991191040.0,2.3963108259471032e+19,8.114035665585108e-08,1.2934629012306686e-06,7.545283864374142e-08,1.2856401099270445e-06,8.795830552799089e-08,1.0204019673665245e-07,4.879836978943786e-06,5.917488579143538e-07,7.332208724619704e-07
2.1927867237536702e-06,332277481472.0,2.396304448779662e+19,8.032831289028763e-08,1.2998327747482108e-06,7.459662043629578e-08,1.2873490504716756e-06,9.41841449275671e-08,1.0428169616716333e-07,4.727534360426944e-06,5.890047987122671e-07,7.103401458152803e-07
2.2228864509088453e-06,327613480960.0,2.3962980716122206e+19,7.870427509715228e-08,1.2915720617456827e-06,7.353133213428009e-08,1.2845466699218375e-06,9.351342811214637e-08,9.955254398619216e-08,4.578009338729317e-06,5.86143698910746e-07,6.878764793327719e-07
2.253397951790248e-06,322999058432.0,2.3962914745424544e+19,7.819297564992668e-08,1.2891445066998133e-06,7.247158606560333e-08,1.282461653318023e-06,9.189135141696168e-08,9.77432108584253e-08,4.431276011018781e-06,5.83487576477637e-07,6.658319193775242e-07
2.284326683366089e-06,318434181120.0,2.3962848774726877e+19,8.047494759466645e-08,1.2870024193034624e-06,7.142191549291965e-08,1.2804323432646925e-06,9.028125447230197e-08,9.352903163062365e-08,4.2873466554738116e-06,5.80939740757458e-07,6.442083986257785e-07
2.3156787847256055e-06,313918717952.0,2.396278280402921e+19,7.588968742311408e-08,1.2849191080022138e-06,7.039668759034612e-08,1.2784279306288229e-06,8.870433276797485e-08,1.0575391229394883e-07,4.146231276536128e-06,5.783563779004909e-07,6.230074518498442e-07
2.347459712837008e-06,309452505088.0,2.396271463430829e+19,7.461979123490892e-08,1.2828519402319216e-06,6.936468111007343e-08,1.2764793382302742e-06,8.716008892406535e-08,9.247478516272169e-08,4.007938969152747e-06,5.751001594944682e-07,6.022303864483548e-07
2.3796756067895326e-06,305035345920.0,2.3962646464587366e+19,7.37073122536458e-08,1.2808264955310733e-06,6.835236376900866e-08,1.2745495041599495e-06,8.564784081954713e-08,9.072089568462616e-08,3.8724760997865815e-06,5.716867690352957e-07,5.81878168759431e-07
2.4123321509250673e-06,300666978304.0,2.396257609584319e+19,7.039260907504286e-08,1.2788352705683792e-06,6.73532341011196e-08,1.272652070838376e-06,8.416667185429105e-08,8.83582771393776e-08,3.7398467611637898e-06,5.683349399987493e-07,5.619515377475182e-07
